발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster
1654248907010,Mariana Islands region,reviewed,0,259,earthquake,4.1,Mariana Islands region,147.2382,17.0568,29.92,2022-06-03 09:35:07.010000+00:00,2
1654252237190,"0 km SE of Anchor Point, Alaska",reviewed,0,149,earthquake,3.1, Alaska,-151.8193,59.772,61.8,2022-06-03 10:30:37.190000+00:00,1
1654252829910,"6km SSW of Warner Springs, CA",reviewed,0,309,earthquake,3.68,California,-116.6641667,33.2338333,10.94,2022-06-03 10:40:29.910000+00:00,1
1654258973195,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.5113,-57.9403,49.81,2022-06-03 12:22:53.195000+00:00,2
1654259470049,Balleny Islands region,reviewed,0,298,earthquake,4.4,Balleny Islands region,176.4425,-64.5011,10.0,2022-06-03 12:31:10.049000+00:00,0
1654260459468,"100 km SSE of Sand Point, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-159.709,54.5531,25.02,2022-06-03 12:47:39.468000+00:00,1
1654265950470,"82 km NNW of Tobelo, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,127.6472,2.3778,10.0,2022-06-03 14:19:10.470000+00:00,0
1654266594771,"241 km NW of Tobelo, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,126.677,3.4503,60.06,2022-06-03 14:29:54.771000+00:00,2
1654267188713,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.5791,-57.9176,51.84,2022-06-03 14:39:48.713000+00:00,2
1654267548380,"10 km W of Quinton, Oklahoma",reviewed,0,154,earthquake,3.16, Oklahoma,-95.484,35.12383333,12.88,2022-06-03 14:45:48.380000+00:00,1
1654269395608,"176 km ESE of Pondaguitan, Philippines",reviewed,0,312,earthquake,4.5, Philippines,127.5037,5.4793,10.0,2022-06-03 15:16:35.608000+00:00,0
1654271823638,"156 km ESE of Pondaguitan, Philippines",reviewed,0,312,earthquake,4.5, Philippines,127.3916,5.6361,10.362,2022-06-03 15:57:03.638000+00:00,0
1654272310959,"35 km WSW of Émponas, Greece",reviewed,0,371,earthquake,4.9, Greece,27.5159,36.0633,17.71,2022-06-03 16:05:10.959000+00:00,0
1654272460981,"57 km W of La Ligua, Chile",reviewed,0,312,earthquake,4.5, Chile,-71.8422,-32.5211,13.25,2022-06-03 16:07:40.981000+00:00,0
1654274501475,"35 km WSW of Mentone, Texas",reviewed,0,168,earthquake,3.3, Texas,-103.9583,31.6311,5.0,2022-06-03 16:41:41.475000+00:00,1
1654278330557,"102 km SW of Jiquilillo, Nicaragua",reviewed,0,298,earthquake,4.4, Nicaragua,-88.104,12.071,43.36,2022-06-03 17:45:30.557000+00:00,2
1654280984340,"132 km WNW of Naha, Japan",reviewed,0,246,earthquake,4.0, Japan,126.4911,26.7534,7.25,2022-06-03 18:29:44.340000+00:00,1
1654285317823,"83 km SSW of Unalaska, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-166.7933,53.1398,26.839,2022-06-03 19:41:57.823000+00:00,1
1654287970657,"151 km W of Abepura, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,139.2735,-2.6582,56.59,2022-06-03 20:26:10.657000+00:00,2
1654294410156,"17 km WSW of Susurluk, Turkey",reviewed,0,248,earthquake,4.0, Turkey,27.9645,39.8749,10.0,2022-06-03 22:13:30.156000+00:00,1
1654297138162,"17 km WSW of Susurluk, Turkey",reviewed,0,285,earthquake,4.3, Turkey,27.9827,39.8377,10.0,2022-06-03 22:58:58.162000+00:00,0
1654304125923,"111 km SE of Pondaguitan, Philippines",reviewed,0,312,earthquake,4.5, Philippines,126.7926,5.5645,10.0,2022-06-04 00:55:25.923000+00:00,0
1654304670470,"78 km SSW of Campo Pesquero el Colorado, Mexico",reviewed,0,271,earthquake,4.2, Mexico,-109.6413,25.1162,10.0,2022-06-04 01:04:30.470000+00:00,0
1654305881076,"58 km NE of Kon Tum, Vietnam",reviewed,0,298,earthquake,4.4, Vietnam,108.3447,14.7682,10.0,2022-06-04 01:24:41.076000+00:00,0
1654306083518,"21 km SSW of Al A?mad?, Kuwait",reviewed,0,418,earthquake,4.4, Kuwait,47.972,28.9103,10.0,2022-06-04 01:28:03.518000+00:00,0
1654306739925,"76 km SW of Campo Pesquero el Colorado, Mexico",reviewed,0,340,earthquake,4.7, Mexico,-109.7535,25.196,10.0,2022-06-04 01:38:59.925000+00:00,0
1654307348007,"37 km NNE of Shahrak-e K?l?r?, Iran",reviewed,0,298,earthquake,4.4, Iran,48.5694,32.6758,10.0,2022-06-04 01:49:08.007000+00:00,0
1654307671047,"Izu Islands, Japan region",reviewed,0,246,earthquake,4.0, Japan region,142.2394,31.0703,10.0,2022-06-04 01:54:31.047000+00:00,1
1654307874086,"83 km SSW of Campo Pesquero el Colorado, Mexico",reviewed,0,246,earthquake,4.0, Mexico,-109.7543,25.1137,10.0,2022-06-04 01:57:54.086000+00:00,1
1654309177150,"80 km SE of Sand Point, Alaska",reviewed,0,271,earthquake,4.2, Alaska,-159.5559,54.8624,44.145,2022-06-04 02:19:37.150000+00:00,2
1654311568434,South Sandwich Islands region,reviewed,0,484,earthquake,5.6,South Sandwich Islands region,-25.5884,-58.7733,43.549,2022-06-04 02:59:28.434000+00:00,2
1654318133568,"54 km WNW of Talcahuano, Chile",reviewed,0,246,earthquake,4.0, Chile,-73.71,-36.6117,31.12,2022-06-04 04:48:53.568000+00:00,2
1654326356270,"73 km NNW of San Antonio, Puerto Rico",reviewed,0,160,earthquake,3.22, Puerto Rico,-67.3016666666667,19.1266666666667,21.16,2022-06-04 07:05:56.270000+00:00,1
1654326640640,"74 km N of Culebra, Puerto Rico",reviewed,0,228,earthquake,3.85, Puerto Rico,-65.1925,18.9651,19.0,2022-06-04 07:10:40.640000+00:00,1
1654326799250,"62 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,160,earthquake,3.22, U.S. Virgin Islands,-65.176,18.8516666666667,50.64,2022-06-04 07:13:19.250000+00:00,1
1654327983820,"69 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,242,earthquake,3.96, U.S. Virgin Islands,-65.1751,18.929,37.0,2022-06-04 07:33:03.820000+00:00,2
1654328303630,"62 km N of Culebra, Puerto Rico",reviewed,0,220,earthquake,3.78, Puerto Rico,-65.2175,18.8665,43.0,2022-06-04 07:38:23.630000+00:00,2
1654330577126,Balleny Islands region,reviewed,0,298,earthquake,4.4,Balleny Islands region,155.2385,-61.406,10.0,2022-06-04 08:16:17.126000+00:00,0
1654331425972,"Izu Islands, Japan region",reviewed,0,271,earthquake,4.2, Japan region,142.5558,30.0855,10.0,2022-06-04 08:30:25.972000+00:00,0
1654333347283,"3 km E of Arkalochóri, Greece",reviewed,0,272,earthquake,4.2, Greece,25.2978,35.1512,10.0,2022-06-04 09:02:27.283000+00:00,0
1654334375043,"3 km WSW of San Roque, Mexico",reviewed,0,246,earthquake,4.0, Mexico,-96.4918,15.7749,38.509,2022-06-04 09:19:35.043000+00:00,2
1654335703276,south of the Kermadec Islands,reviewed,0,259,earthquake,4.1,south of the Kermadec Islands,-178.5324,-33.6088,10.0,2022-06-04 09:41:43.276000+00:00,0
1654336046387,South Sandwich Islands region,reviewed,0,354,earthquake,4.8,South Sandwich Islands region,-27.1882,-56.0731,59.58,2022-06-04 09:47:26.387000+00:00,2
1654337998421,"11 km W of El Cacao, Dominican Republic",reviewed,0,248,earthquake,4.0, Dominican Republic,-70.4023,18.512,34.49,2022-06-04 10:19:58.421000+00:00,2
1654340549140,"71 km SE of Bor?zj?n, Iran",reviewed,0,259,earthquake,4.1, Iran,51.6285,28.739,10.0,2022-06-04 11:02:29.140000+00:00,0
1654341077369,south of the Fiji Islands,reviewed,0,271,earthquake,4.2,south of the Fiji Islands,-177.9742,-26.9694,10.0,2022-06-04 11:11:17.369000+00:00,0
1654343237531,"37 km NNE of Behshahr, Iran",reviewed,0,259,earthquake,4.1, Iran,53.7347,36.9938,10.0,2022-06-04 11:47:17.531000+00:00,0
1654344676235,"43 km SE of Hengchun, Taiwan",reviewed,0,298,earthquake,4.4, Taiwan,121.0082,21.6954,10.0,2022-06-04 12:11:16.235000+00:00,0
1654347213040,south of the Kermadec Islands,reviewed,0,271,earthquake,4.2,south of the Kermadec Islands,-179.3036,-33.592,35.0,2022-06-04 12:53:33.040000+00:00,2
1654347799650,"295 km SW of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,179.9837,50.2832,10.0,2022-06-04 13:03:19.650000+00:00,1
1654347858850,South Sandwich Islands region,reviewed,0,354,earthquake,4.8,South Sandwich Islands region,-27.0051,-56.2831,65.64,2022-06-04 13:04:18.850000+00:00,2
1654348668196,west of Macquarie Island,reviewed,0,631,earthquake,6.4,west of Macquarie Island,148.6769,-57.7238,10.0,2022-06-04 13:17:48.196000+00:00,0
1654351334210,south of the Kermadec Islands,reviewed,0,312,earthquake,4.5,south of the Kermadec Islands,-178.3201,-33.3784,10.0,2022-06-04 14:02:14.210000+00:00,0
1654355979510,"97 km SW of Basco, Philippines",reviewed,0,298,earthquake,4.4, Philippines,121.2697,19.8711,31.03,2022-06-04 15:19:39.510000+00:00,2
1654356372998,"Kermadec Islands, New Zealand",reviewed,0,312,earthquake,4.5, New Zealand,-177.8489,-30.2711,35.19,2022-06-04 15:26:12.998000+00:00,2
1654361816910,"40 km NNE of Miches, Dominican Republic",reviewed,0,181,earthquake,3.43, Dominican Republic,-68.9686666666667,19.3383333333333,53.8,2022-06-04 16:56:56.910000+00:00,2
1654361883210,Dominican Republic region,reviewed,0,180,earthquake,3.42,Dominican Republic region,-68.9138,19.7551,64.0,2022-06-04 16:58:03.210000+00:00,2
1654368522245,"243 km SSE of Tateyama, Japan",reviewed,0,326,earthquake,4.6, Japan,140.6534,32.891,65.71,2022-06-04 18:48:42.245000+00:00,2
1654369246169,"129 km W of Kashgar, China",reviewed,0,271,earthquake,4.2, China,74.4991,39.6287,51.03,2022-06-04 19:00:46.169000+00:00,2
1654381906630,"66 km NNW of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,155,earthquake,3.17, U.S. Virgin Islands,-65.1291666666667,18.9083333333333,50.16,2022-06-04 22:31:46.630000+00:00,1
1654384229672,"224 km SW of Labuan, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,104.4863,-7.9048,10.0,2022-06-04 23:10:29.672000+00:00,0
1654386960396,"124 km WNW of Kashgar, China",reviewed,0,271,earthquake,4.2, China,74.575,39.7247,10.0,2022-06-04 23:56:00.396000+00:00,0
1654387150007,"Haida Gwaii Region, Canada",reviewed,1,401,earthquake,5.1, Canada,-131.4027,51.6137,6.61,2022-06-04 23:59:10.007000+00:00,0
1654390785344,"13 km SSW of Gateway, Alaska",reviewed,0,275,earthquake,3.9, Alaska,-149.3325,61.4591,31.1,2022-06-05 00:59:45.344000+00:00,2
1654395989911,"31 km NW of ?l?m, Iran",reviewed,0,271,earthquake,4.2, Iran,46.1799,33.8413,10.0,2022-06-05 02:26:29.911000+00:00,0
1654399193770,Pacific-Antarctic Ridge,reviewed,0,369,earthquake,4.9,Pacific-Antarctic Ridge,-143.5176,-54.724,10.0,2022-06-05 03:19:53.770000+00:00,0
1654399435996,"168 km ESE of Saipan, Northern Mariana Islands",reviewed,0,284,earthquake,4.3, Northern Mariana Islands,147.2054,14.6448,10.0,2022-06-05 03:23:55.996000+00:00,0
1654403450781,"41 km S of Atka, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-174.3095,51.8334,35.0,2022-06-05 04:30:50.781000+00:00,1
1654406517607,South Sandwich Islands region,reviewed,0,312,earthquake,4.5,South Sandwich Islands region,-26.0935,-56.3908,35.0,2022-06-05 05:21:57.607000+00:00,2
1654409543091,"36 km SW of Pocito, Argentina",reviewed,0,298,earthquake,4.4, Argentina,-68.9032,-31.8711,10.0,2022-06-05 06:12:23.091000+00:00,0
1654424833807,"8 km WSW of Jabonga, Philippines",reviewed,0,312,earthquake,4.5, Philippines,125.4455,9.3114,10.0,2022-06-05 10:27:13.807000+00:00,0
1654425202554,"151 km SE of Katsuura, Japan",reviewed,0,312,earthquake,4.5, Japan,141.697,34.3911,10.0,2022-06-05 10:33:22.554000+00:00,0
1654425979800,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-176.6185,-28.3197,10.0,2022-06-05 10:46:19.800000+00:00,0
1654426422592,Kermadec Islands region,reviewed,0,284,earthquake,4.3,Kermadec Islands region,-177.3296,-28.0411,58.798,2022-06-05 10:53:42.592000+00:00,2
1654432689442,"52 km ENE of Adi Keyh, Eritrea",reviewed,0,326,earthquake,4.6, Eritrea,39.8442,14.9667,10.0,2022-06-05 12:38:09.442000+00:00,0
1654433195244,"127 km WNW of Kashgar, China",reviewed,0,298,earthquake,4.4, China,74.5416,39.7238,10.0,2022-06-05 12:46:35.244000+00:00,0
1654433437630,"70 km SW of Ocós, Guatemala",reviewed,0,284,earthquake,4.3, Guatemala,-92.5952,14.0041,20.831,2022-06-05 12:50:37.630000+00:00,0
1654434098020,"15 km SSW of Leilani Estates, Hawaii",reviewed,0,151,earthquake,3.12, Hawaii,-154.953666666667,19.3315,6.12,2022-06-05 13:01:38.020000+00:00,1
1654435266438,"5 km SSE of Durrës, Albania",reviewed,0,284,earthquake,4.3, Albania,19.4821,41.2752,10.0,2022-06-05 13:21:06.438000+00:00,0
1654443257152,west of Macquarie Island,reviewed,0,340,earthquake,4.7,west of Macquarie Island,148.0874,-57.6915,10.0,2022-06-05 15:34:17.152000+00:00,0
1654446914727,"Izu Islands, Japan region",reviewed,0,312,earthquake,4.5, Japan region,142.6097,30.2095,10.0,2022-06-05 16:35:14.727000+00:00,0
1654466420504,"138 km SW of Gataivai, Samoa",reviewed,0,312,earthquake,4.5, Samoa,-173.2621,-14.6862,10.0,2022-06-05 22:00:20.504000+00:00,0
1654470608078,south of Tonga,reviewed,0,354,earthquake,4.8,south of Tonga,-175.4059,-25.0477,10.0,2022-06-05 23:10:08.078000+00:00,0
1654470972194,south of Tonga,reviewed,0,326,earthquake,4.6,south of Tonga,-175.5004,-25.2236,10.0,2022-06-05 23:16:12.194000+00:00,0
1654471123050,"41 km SE of Yigo Village, Guam",reviewed,0,326,earthquake,4.6, Guam,145.1827,13.2917,42.54,2022-06-05 23:18:43.050000+00:00,2
1654471289788,west of Macquarie Island,reviewed,0,340,earthquake,4.7,west of Macquarie Island,149.9158,-58.8469,10.0,2022-06-05 23:21:29.788000+00:00,0
1654472351567,south of Tonga,reviewed,0,369,earthquake,4.9,south of Tonga,-175.1271,-25.1529,10.0,2022-06-05 23:39:11.567000+00:00,0
1654472462510,south of Tonga,reviewed,0,385,earthquake,5.0,south of Tonga,-175.1773,-25.1083,10.0,2022-06-05 23:41:02.510000+00:00,0
1654472793595,south of Tonga,reviewed,0,326,earthquake,4.6,south of Tonga,-175.2166,-25.142,10.0,2022-06-05 23:46:33.595000+00:00,0
1654473294194,"194 km WSW of Palaióchora, Greece",reviewed,0,259,earthquake,4.1, Greece,21.643,34.7093,10.0,2022-06-05 23:54:54.194000+00:00,0
1654474482353,"163 km W of Abepura, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,139.1838,-2.8423,35.0,2022-06-06 00:14:42.353000+00:00,2
1654478906534,northern Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,northern Mid-Atlantic Ridge,-28.9262,43.6278,10.0,2022-06-06 01:28:26.534000+00:00,0
1654479602565,south of Tonga,reviewed,0,284,earthquake,4.3,south of Tonga,-175.3263,-25.0004,10.0,2022-06-06 01:40:02.565000+00:00,0
1654480813644,south of Tonga,reviewed,0,312,earthquake,4.5,south of Tonga,-175.1223,-25.2289,10.0,2022-06-06 02:00:13.644000+00:00,0
1654486493350,"34 km N of Culebra, Puerto Rico",reviewed,0,192,earthquake,3.53, Puerto Rico,-65.2933,18.6108,31.0,2022-06-06 03:34:53.350000+00:00,1
1654487274659,"145 km NE of Neiafu, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-173.0363,-17.6947,10.0,2022-06-06 03:47:54.659000+00:00,0
1654488195710,"178 km SW of Nikolski, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-170.8464,51.8966,35.0,2022-06-06 04:03:15.710000+00:00,1
1654488986960,"13 km SSW of Ulcinj, Montenegro",reviewed,0,314,earthquake,4.5, Montenegro,19.1703,41.814,6.19,2022-06-06 04:16:26.960000+00:00,0
1654493522043,"south of Java, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,111.3913,-10.7003,10.0,2022-06-06 05:32:02.043000+00:00,0
1654494014175,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,188,earthquake,3.5, Aleutian Islands,-169.5691,52.3579,35.0,2022-06-06 05:40:14.175000+00:00,1
1654495558228,"17 km WNW of San Isidro, Costa Rica",reviewed,0,223,earthquake,3.8, Costa Rica,-83.847,9.419,10.0,2022-06-06 06:05:58.228000+00:00,1
1654499574150,"52 km SSW of Whites City, New Mexico",reviewed,0,285,earthquake,4.3, New Mexico,-104.538838,31.71926451,5.308911133,2022-06-06 07:12:54.150000+00:00,0
1654502579197,south of Tonga,reviewed,0,326,earthquake,4.6,south of Tonga,-175.5674,-24.6418,10.0,2022-06-06 08:02:59.197000+00:00,0
1654503261389,"18 km SE of Ackerly, Texas",reviewed,0,237,earthquake,3.9, Texas,-101.5833413,32.40692139,6.871785482,2022-06-06 08:14:21.389000+00:00,1
1654504149876,"156 km W of Abepura, Indonesia",reviewed,0,416,earthquake,5.2, Indonesia,139.2418,-2.803,23.75,2022-06-06 08:29:09.876000+00:00,0
1654507576411,"154 km W of Abepura, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,139.2464,-2.7444,39.0,2022-06-06 09:26:16.411000+00:00,2
1654521191012,"135 km WNW of Naha, Japan",reviewed,0,271,earthquake,4.2, Japan,126.5409,26.8833,10.0,2022-06-06 13:13:11.012000+00:00,0
1654522416876,"144 km WNW of Naha, Japan",reviewed,0,312,earthquake,4.5, Japan,126.2869,26.5629,10.0,2022-06-06 13:33:36.876000+00:00,0
1654524568249,"11 km SE of Jurm, Afghanistan",reviewed,0,259,earthquake,4.1, Afghanistan,70.9227,36.7838,68.33,2022-06-06 14:09:28.249000+00:00,2
1654525466156,"138 km WNW of Naha, Japan",reviewed,0,259,earthquake,4.1, Japan,126.4872,26.8576,10.0,2022-06-06 14:24:26.156000+00:00,0
1654535807662,southeast of the Loyalty Islands,reviewed,0,312,earthquake,4.5,southeast of the Loyalty Islands,171.1088,-22.7138,10.0,2022-06-06 17:16:47.662000+00:00,0
1654538267940,"36 km NE of Al Hoceïma, Morocco",reviewed,0,246,earthquake,4.0, Morocco,-3.6166,35.4506,10.0,2022-06-06 17:57:47.940000+00:00,1
1654540933272,Kermadec Islands region,reviewed,0,432,earthquake,5.3,Kermadec Islands region,-176.7813,-29.0336,10.0,2022-06-06 18:42:13.272000+00:00,0
1654542044606,"82 km ENE of Nikolski, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-167.6718,53.1319,60.019,2022-06-06 19:00:44.606000+00:00,2
1654548997308,"79 km W of Kashgar, China",reviewed,0,271,earthquake,4.2, China,75.0746,39.5731,58.15,2022-06-06 20:56:37.308000+00:00,2
1654549196793,northern Mid-Atlantic Ridge,reviewed,0,449,earthquake,5.4,northern Mid-Atlantic Ridge,-28.9617,43.6918,10.0,2022-06-06 20:59:56.793000+00:00,0
1654550391423,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,141.9005,32.2175,10.0,2022-06-06 21:19:51.423000+00:00,0
1654550629819,northern Mid-Atlantic Ridge,reviewed,0,432,earthquake,5.3,northern Mid-Atlantic Ridge,-28.9219,43.6196,10.0,2022-06-06 21:23:49.819000+00:00,0
1654554282970,"6 km E of P?hala, Hawaii",reviewed,0,140,earthquake,3.02, Hawaii,-155.417166666667,19.214,34.22,2022-06-06 22:24:42.970000+00:00,1
1654559805555,"144 km NE of Tual, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,133.5985,-4.6372,10.0,2022-06-06 23:56:45.555000+00:00,0
1654563445343,"114 km WSW of Port-Vila, Vanuatu",reviewed,0,369,earthquake,4.9, Vanuatu,167.3287,-18.1605,10.0,2022-06-07 00:57:25.343000+00:00,0
1654565669676,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-176.7615,-29.0738,10.0,2022-06-07 01:34:29.676000+00:00,0
1654568019355,"102 km SSW of Banda Aceh, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,95.0522,4.6586,69.54,2022-06-07 02:13:39.355000+00:00,2
1654572082330,"78 km SW of Pole Ojea, Puerto Rico",reviewed,0,193,earthquake,3.54, Puerto Rico,-67.7936,17.5638,51.0,2022-06-07 03:21:22.330000+00:00,2
1654572850672,"43 km S of La Libertad, El Salvador",reviewed,0,246,earthquake,4.0, El Salvador,-89.3785,13.0986,35.0,2022-06-07 03:34:10.672000+00:00,2
1654574117075,northern Mid-Atlantic Ridge,reviewed,0,369,earthquake,4.9,northern Mid-Atlantic Ridge,-28.9107,43.5709,10.0,2022-06-07 03:55:17.075000+00:00,0
1654581791821,"27 km NNW of Pototano, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,117.3926,-8.1791,10.0,2022-06-07 06:03:11.821000+00:00,0
1654582856422,"19 km SSE of Mpanda, Tanzania",reviewed,0,284,earthquake,4.3, Tanzania,31.1057,-6.5179,10.0,2022-06-07 06:20:56.422000+00:00,0
1654582919691,"24 km SW of Mpanda, Tanzania",reviewed,0,312,earthquake,4.5, Tanzania,30.898,-6.4812,10.0,2022-06-07 06:21:59.691000+00:00,0
1654590076200,"52 km ESE of Punta Cana, Dominican Republic",reviewed,0,181,earthquake,3.43, Dominican Republic,-67.9651666666667,18.3648333333333,35.15,2022-06-07 08:21:16.200000+00:00,1
1654592937861,"194 km SE of Sarangani, Philippines",reviewed,0,271,earthquake,4.2, Philippines,126.7352,4.1927,50.81,2022-06-07 09:08:57.861000+00:00,2
1654595713299,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-29.0856,-55.4675,10.005,2022-06-07 09:55:13.299000+00:00,0
1654596494570,"151 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,235,earthquake,3.91, U.S. Virgin Islands,-65.1983,19.6901,60.0,2022-06-07 10:08:14.570000+00:00,2
1654599289884,"57 km SE of Katsuura, Japan",reviewed,0,271,earthquake,4.2, Japan,140.7256,34.7584,35.0,2022-06-07 10:54:49.884000+00:00,2
1654607842020,south of Tonga,reviewed,0,312,earthquake,4.5,south of Tonga,-175.2459,-25.0328,10.0,2022-06-07 13:17:22.020000+00:00,0
1654611308256,"78 km NNW of Isangel, Vanuatu",reviewed,0,312,earthquake,4.5, Vanuatu,169.0707,-18.861,10.0,2022-06-07 14:15:08.256000+00:00,0
1654613161875,"135 km SSW of Kencong, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,112.9586,-9.4422,58.08,2022-06-07 14:46:01.875000+00:00,2
1654617593229,"287 km WNW of Attu Station, Alaska",reviewed,0,284,earthquake,4.3, Alaska,169.3508,54.0517,10.0,2022-06-07 15:59:53.229000+00:00,0
1654617969889,"62 km NNW of Valparaíso, Chile",reviewed,0,259,earthquake,4.1, Chile,-71.8964,-32.5197,10.99,2022-06-07 16:06:09.889000+00:00,0
1654618980649,"119 km NNW of Lautoka, Fiji",reviewed,0,326,earthquake,4.6, Fiji,176.9164,-16.6682,10.0,2022-06-07 16:23:00.649000+00:00,0
1654622209171,"222 km N of Fais, Micronesia",reviewed,0,246,earthquake,4.0, Micronesia,140.8875,11.7411,33.7,2022-06-07 17:16:49.171000+00:00,2
1654632896874,"59 km NNE of Isangel, Vanuatu",reviewed,0,298,earthquake,4.4, Vanuatu,169.5911,-19.0888,10.0,2022-06-07 20:14:56.874000+00:00,0
